Thorlabs Shack-Hartmann Wavefront Sensor

Model                  ,       WFS150-5C
Serial Number          ,       M00278808

Date MM-DD-YYYY        ,       03-01-2025
Time HH:MM:SS          ,       12:17:35


*** CAMERA ***
Camera Type            ,       Thorlabs DCU224M
Camera SN              ,       4102610379
Resolution X           ,       1280
Resolution Y           ,       1024
Exposure Time [ms]     ,       6.340
Master Gain            ,       1.000
Averages               ,       10
Average Type           ,       Normal


*** BEAM ***
Beam Center X [mm]     ,      -0.054
Beam Center Y [mm]     ,       0.130
Beam Diameter X [mm]   ,       6.683
Beam Diameter Y [mm]   ,       5.350


*** PUPIL ***
Circular               ,       1
Use Beam Centroid      ,       1
Use Beam Dia           ,       0
Wavefront Calc In Pupil,       0
Pupil Diameter X [mm]  ,       4.300
Pupil Diameter Y [mm]  ,       4.300
Pupil Center X [mm]    ,      -0.054
Pupil Center Y [mm]    ,       0.130


*** ZERNIKE FIT ***
Zernike Orders Auto    ,       0
Zernike Orders         ,       10
Zernike Modes          ,       66
Unit                   ,       waves
Index  Order  Frequency  Coefficient
   1,     0,     0,        0.030
   2,     1,    -1,       -0.001
   3,     1,     1,       -0.007
   4,     2,    -2,       -0.047
   5,     2,     0,       -0.019
   6,     2,     2,        0.014
   7,     3,    -3,       -0.009
   8,     3,    -1,       -0.002
   9,     3,     1,        0.008
  10,     3,     3,        0.004
  11,     4,    -4,        0.007
  12,     4,    -2,        0.000
  13,     4,     0,       -0.006
  14,     4,     2,        0.002
  15,     4,     4,       -0.016
  16,     5,    -5,        0.001
  17,     5,    -3,        0.004
  18,     5,    -1,        0.001
  19,     5,     1,       -0.001
  20,     5,     3,       -0.003
  21,     5,     5,       -0.004
  22,     6,    -6,       -0.006
  23,     6,    -4,       -0.002
  24,     6,    -2,       -0.004
  25,     6,     0,        0.002
  26,     6,     2,        0.002
  27,     6,     4,        0.005
  28,     6,     6,        0.009
  29,     7,    -7,       -0.000
  30,     7,    -5,       -0.002
  31,     7,    -3,        0.003
  32,     7,    -1,       -0.003
  33,     7,     1,       -0.002
  34,     7,     3,       -0.002
  35,     7,     5,       -0.001
  36,     7,     7,        0.006
  37,     8,    -8,       -0.008
  38,     8,    -6,        0.002
  39,     8,    -4,        0.000
  40,     8,    -2,       -0.000
  41,     8,     0,        0.002
  42,     8,     2,       -0.008
  43,     8,     4,        0.002
  44,     8,     6,       -0.007
  45,     8,     8,        0.007
  46,     9,    -9,        0.001
  47,     9,    -7,        0.001
  48,     9,    -5,       -0.001
  49,     9,    -3,       -0.001
  50,     9,    -1,        0.002
  51,     9,     1,        0.004
  52,     9,     3,        0.004
  53,     9,     5,        0.005
  54,     9,     7,        0.001
  55,     9,     9,        0.000
  56,    10,   -10,        0.002
  57,    10,    -8,        0.001
  58,    10,    -6,       -0.001
  59,    10,    -4,       -0.000
  60,    10,    -2,        0.003
  61,    10,     0,        0.002
  62,    10,     2,        0.007
  63,    10,     4,        0.004
  64,    10,     6,        0.005
  65,    10,     8,        0.004
  66,    10,    10,        0.004

Fit Error Mean [arcmin]  ,   3.635e-13
Fit Error StdDev [arcmin],   3.568e-04


*** RMS WAVEFRONT VARIATIONS ***
Unit                   ,       waves
Order  Variation
   0,      0.030
   1,      0.007
   2,      0.052
   3,      0.012
   4,      0.018
   5,      0.006
   6,      0.013
   7,      0.009
   8,      0.016
   9,      0.008
  10,      0.012


*** FOURIER NOTATION ***
Fourier Order          ,       6
Fourier M              ,      -0.024
Fourier J0             ,      -0.016
Fourier J45            ,       0.056


*** OPTOMETRIC NOTATION ***
Optometric Sphere [dpt],       0.034
Optometric Cyl. [dpt]  ,      -0.116
